country,year,cases,sex,age
AM,1970,3.0,f,55-64
AM,1970,4.0,f,55-64
AM,1970,7.0,f,55-64
AM,1970,7.0,f,55-64
AM,1970,10.0,f,55-64
AM,1970,8.0,m,55-64
AM,1970,30.0,m,55-64
AM,1970,34.0,m,55-64
AM,1970,17.0,m,55-64
AM,1970,37.0,m,55-64
AM,1970,26.0,m,55-64
AM,1970,24.0,m,55-64
AM,1970,21.0,m,55-64
AM,1970,49.0,m,55-64
AM,1970,25.0,m,55-64
AM,1970,30.0,m,55-64
AM,1970,38.0,m,55-64
AM,1970,29.0,m,55-64
AM,1970,37.0,m,55-64
AM,1970,0.0,f,65+
AM,1970,1.0,f,65+
AM,1970,6.0,f,65+
AM,1970,7.0,f,65+
AM,1970,4.0,f,65+
AM,1970,5.0,f,65+
AM,1970,1.0,f,65+
AM,1970,3.0,f,65+
AM,1970,3.0,f,65+
AM,1970,7.0,f,65+
AM,1970,4.0,f,65+
AM,1970,7.0,f,65+
AM,1970,11.0,f,65+
AM,1970,1.0,m,65+
AM,1970,7.0,m,65+
AM,1970,12.0,m,65+
AM,1970,15.0,m,65+
AM,1970,20.0,m,65+
AM,1970,21.0,m,65+
AM,1970,9.0,m,65+
AM,1970,14.0,m,65+
AM,1970,18.0,m,65+
AM,1970,24.0,m,65+
AM,1970,24.0,m,65+
AM,1970,17.0,m,65+
AM,1970,20.0,m,65+
AM,1970,15.0,m,65+
AM,1970,1.0,f,
AM,1970,0.0,f,
AM,1970,3.0,f,
AM,1970,1.0,f,
AM,1970,6.0,f,
AM,1970,1.0,f,
AM,1970,1.0,f,
AM,1970,2.0,f,
AM,1970,2.0,f,
AM,1970,1.0,f,
AM,1970,3.0,f,
AM,1970,3.0,f,
AM,1970,2.0,f,
AM,1970,4.0,f,
AM,1970,0.0,f,
AM,1970,0.0,f,
AM,1970,0.0,f,
AM,1970,0.0,f,
AM,1970,1.0,m,
AM,1970,2.0,m,
AM,1970,2.0,m,
AM,1970,2.0,m,
AM,1970,4.0,m,
AM,1970,2.0,m,
AM,1970,2.0,m,
AM,1970,1.0,m,
AM,1970,12.0,m,
AM,1970,2.0,m,
AM,1970,3.0,m,
AM,1970,0.0,m,
AM,1970,1.0,m,
AM,1970,0.0,m,
AM,1970,0.0,m,
AM,1970,0.0,m,
AM,1970,0.0,m,
AM,1970,0.0,m,
AN,1970,0.0,f,0-4
AN,1970,0.0,m,0-4
AN,1970,0.0,f,15-24
AN,1970,0.0,f,15-24
AN,1970,1.0,f,15-24
AN,1970,1.0,f,15-24
AN,1970,0.0,f,15-24
AN,1970,0.0,f,15-24
AN,1970,1.0,f,15-24
AN,1970,0.0,f,15-24
AN,1970,0.0,f,15-24
AN,1970,0.0,f,15-24
AN,1970,0.0,m,15-24
AN,1970,0.0,m,15-24
AN,1970,0.0,m,15-24
AN,1970,0.0,m,15-24
AN,1970,0.0,m,15-24
AN,1970,0.0,m,15-24
AN,1970,1.0,m,15-24
AN,1970,0.0,m,15-24
AN,1970,1.0,m,15-24
AN,1970,0.0,m,15-24
AN,1970,0.0,f,25-34
AN,1970,2.0,f,25-34
AN,1970,0.0,f,25-34
AN,1970,1.0,f,25-34
AN,1970,1.0,f,25-34
AN,1970,1.0,f,25-34
AN,1970,0.0,f,25-34
AN,1970,1.0,f,25-34
AN,1970,0.0,f,25-34
AN,1970,0.0,m,25-34
AN,1970,1.0,m,25-34
AN,1970,0.0,m,25-34
AN,1970,1.0,m,25-34
AN,1970,1.0,m,25-34
AN,1970,1.0,m,25-34
AN,1970,1.0,m,25-34
AN,1970,2.0,m,25-34
AN,1970,0.0,m,25-34
AN,1970,0.0,m,25-34
AN,1970,1.0,f,35-44
AN,1970,2.0,f,35-44
AN,1970,2.0,f,35-44
AN,1970,0.0,f,35-44
AN,1970,0.0,f,35-44
AN,1970,0.0,f,35-44
AN,1970,0.0,f,35-44
AN,1970,1.0,f,35-44
AN,1970,1.0,f,35-44
AN,1970,0.0,f,35-44
AN,1970,0.0,m,35-44
AN,1970,1.0,m,35-44
AN,1970,0.0,m,35-44
AN,1970,0.0,m,35-44
AN,1970,2.0,m,35-44
AN,1970,5.0,m,35-44
AN,1970,3.0,m,35-44
AN,1970,1.0,m,35-44
AN,1970,4.0,m,35-44
AN,1970,2.0,m,35-44
AN,1970,0.0,f,45-54
AN,1970,1.0,f,45-54
AN,1970,1.0,f,45-54
AN,1970,0.0,f,45-54
AN,1970,0.0,f,45-54
AN,1970,0.0,f,45-54
AN,1970,1.0,f,45-54
AN,1970,0.0,f,45-54
AN,1970,0.0,f,45-54
AN,1970,0.0,f,45-54
AN,1970,1.0,m,45-54
AN,1970,0.0,m,45-54
AN,1970,0.0,m,45-54
AN,1970,1.0,m,45-54
AN,1970,0.0,m,45-54
AN,1970,0.0,m,45-54
AN,1970,2.0,m,45-54
AN,1970,0.0,m,45-54
AN,1970,3.0,m,45-54
AN,1970,1.0,m,45-54
AN,1970,1.0,f,5-14
AN,1970,0.0,m,5-14
AN,1970,0.0,f,55-64
AN,1970,1.0,f,55-64
AN,1970,0.0,f,55-64
AN,1970,0.0,f,55-64
AN,1970,1.0,f,55-64
AN,1970,1.0,f,55-64
AN,1970,0.0,f,55-64
AN,1970,1.0,f,55-64
AN,1970,0.0,f,55-64
AN,1970,0.0,f,55-64
AN,1970,1.0,m,55-64
AN,1970,1.0,m,55-64
AN,1970,1.0,m,55-64
AN,1970,0.0,m,55-64
AN,1970,0.0,m,55-64
AN,1970,0.0,m,55-64
AN,1970,3.0,m,55-64
AN,1970,0.0,m,55-64
AN,1970,0.0,m,55-64
AN,1970,1.0,m,55-64
AN,1970,0.0,f,65+
AN,1970,1.0,f,65+
AN,1970,0.0,f,65+
AN,1970,0.0,f,65+
AN,1970,0.0,f,65+
AN,1970,0.0,f,65+
AN,1970,1.0,f,65+
AN,1970,0.0,f,65+
AN,1970,0.0,f,65+
AN,1970,0.0,f,65+
AN,1970,1.0,m,65+
AN,1970,3.0,m,65+
AN,1970,2.0,m,65+
AN,1970,0.0,m,65+
AN,1970,0.0,m,65+
AN,1970,0.0,m,65+
AN,1970,1.0,m,65+
AN,1970,3.0,m,65+
AN,1970,1.0,m,65+
AN,1970,0.0,m,65+
AN,1970,0.0,f,
AN,1970,0.0,f,
AN,1970,0.0,f,
AN,1970,0.0,f,
AN,1970,0.0,f,
AN,1970,0.0,f,
AN,1970,0.0,f,
AN,1970,0.0,f,
AN,1970,0.0,f,
AN,1970,1.0,f,
AN,1970,0.0,m,
AN,1970,0.0,m,
AN,1970,0.0,m,
AN,1970,0.0,m,
AN,1970,0.0,m,
AN,1970,0.0,m,
AN,1970,0.0,m,
AN,1970,0.0,m,
AN,1970,1.0,m,
AN,1970,0.0,m,
AO,1970,707.0,f,15-24
AO,1970,1066.0,f,15-24
AO,1970,1165.0,f,15-24
AO,1970,1084.0,f,15-24
AO,1970,1197.0,f,15-24
AO,1970,1142.0,f,15-24
AO,1970,993.0,f,15-24
AO,1970,2610.0,f,15-24
AO,1970,3078.0,f,15-24
AO,1970,3198.0,f,15-24
AO,1970,2926.0,f,15-24
AO,1970,2851.0,f,15-24
AO,1970,2943.0,f,15-24
AO,1970,3199.0,f,15-24
AO,1970,724.0,m,15-24
AO,1970,1036.0,m,15-24
AO,1970,913.0,m,15-24
AO,1970,915.0,m,15-24
AO,1970,1134.0,m,15-24
AO,1970,999.0,m,15-24
AO,1970,892.0,m,15-24
AO,1970,2223.0,m,15-24
AO,1970,2355.0,m,15-24
AO,1970,2684.0,m,15-24
AO,1970,2549.0,m,15-24
AO,1970,2632.0,m,15-24
AO,1970,2824.0,m,15-24
AO,1970,2970.0,m,15-24
AO,1970,443.0,f,25-34
AO,1970,963.0,f,25-34
AO,1970,1007.0,f,25-34
AO,1970,970.0,f,25-34
AO,1970,1157.0,f,25-34
AO,1970,1091.0,f,25-34
AO,1970,869.0,f,25-34
AO,1970,2208.0,f,25-34
AO,1970,2641.0,f,25-34
AO,1970,2772.0,f,25-34
AO,1970,2682.0,f,25-34
AO,1970,2892.0,f,25-34
AO,1970,2721.0,f,25-34
AO,1970,2786.0,f,25-34
AO,1970,562.0,m,25-34
AO,1970,926.0,m,25-34
AO,1970,1026.0,m,25-34
AO,1970,950.0,m,25-34
AO,1970,1237.0,m,25-34
AO,1970,1003.0,m,25-34
AO,1970,752.0,m,25-34
AO,1970,2292.0,m,25-34
AO,1970,2598.0,m,25-34
AO,1970,2659.0,m,25-34
AO,1970,2797.0,m,25-34
AO,1970,3049.0,m,25-34
AO,1970,3197.0,m,25-34
AO,1970,3493.0,m,25-34
AO,1970,264.0,f,35-44
AO,1970,615.0,f,35-44
AO,1970,627.0,f,35-44
AO,1970,623.0,f,35-44
AO,1970,743.0,f,35-44
AO,1970,844.0,f,35-44
AO,1970,647.0,f,35-44
AO,1970,1600.0,f,35-44
AO,1970,1747.0,f,35-44
AO,1970,1854.0,f,35-44
AO,1970,1797.0,f,35-44
AO,1970,1990.0,f,35-44
AO,1970,1812.0,f,35-44
AO,1970,2082.0,f,35-44
AO,1970,346.0,m,35-44
AO,1970,1027.0,m,35-44
AO,1970,819.0,m,35-44
AO,1970,839.0,m,35-44
AO,1970,973.0,m,35-44
AO,1970,912.0,m,35-44
AO,1970,648.0,m,35-44
AO,1970,1915.0,m,35-44
AO,1970,1908.0,m,35-44
AO,1970,1998.0,m,35-44
AO,1970,1918.0,m,35-44
AO,1970,2182.0,m,35-44
AO,1970,2255.0,m,35-44
AO,1970,2418.0,m,35-44
AO,1970,248.0,f,45-54
AO,1970,370.0,f,45-54
AO,1970,411.0,f,45-54
AO,1970,319.0,f,45-54
AO,1970,474.0,f,45-54
AO,1970,417.0,f,45-54
AO,1970,323.0,f,45-54
AO,1970,972.0,f,45-54
AO,1970,1157.0,f,45-54
AO,1970,1029.0,f,45-54
AO,1970,1138.0,f,45-54
AO,1970,1223.0,f,45-54
AO,1970,1041.0,f,45-54
AO,1970,1209.0,f,45-54
AO,1970,224.0,m,45-54
AO,1970,469.0,m,45-54
AO,1970,507.0,m,45-54
AO,1970,470.0,m,45-54
AO,1970,518.0,m,45-54
AO,1970,482.0,m,45-54
AO,1970,420.0,m,45-54
AO,1970,1187.0,m,45-54
AO,1970,1090.0,m,45-54
AO,1970,1196.0,m,45-54
AO,1970,1255.0,m,45-54
AO,1970,1397.0,m,45-54
AO,1970,1357.0,m,45-54
AO,1970,1480.0,m,45-54
AO,1970,130.0,f,55-64
AO,1970,242.0,f,55-64
AO,1970,234.0,f,55-64
AO,1970,169.0,f,55-64
AO,1970,217.0,f,55-64
AO,1970,200.0,f,55-64
AO,1970,200.0,f,55-64
AO,1970,533.0,f,55-64
AO,1970,395.0,f,55-64
AO,1970,505.0,f,55-64
AO,1970,581.0,f,55-64
AO,1970,583.0,f,55-64
AO,1970,554.0,f,55-64
AO,1970,556.0,f,55-64
AO,1970,155.0,m,55-64
AO,1970,272.0,m,55-64
AO,1970,304.0,m,55-64
AO,1970,219.0,m,55-64
AO,1970,314.0,m,55-64
AO,1970,312.0,m,55-64
AO,1970,197.0,m,55-64
AO,1970,624.0,m,55-64
AO,1970,512.0,m,55-64
AO,1970,561.0,m,55-64
AO,1970,665.0,m,55-64
AO,1970,729.0,m,55-64
AO,1970,699.0,m,55-64
AO,1970,733.0,m,55-64
AO,1970,18.0,f,65+
AO,1970,113.0,f,65+
AO,1970,145.0,f,65+
AO,1970,92.0,f,65+
AO,1970,194.0,f,65+
AO,1970,120.0,f,65+
AO,1970,182.0,f,65+
AO,1970,305.0,f,65+
AO,1970,129.0,f,65+
AO,1970,269.0,f,65+
AO,1970,417.0,f,65+
AO,1970,314.0,f,65+
AO,1970,367.0,f,65+
AO,1970,337.0,f,65+
AO,1970,14.0,m,65+
AO,1970,169.0,m,65+
AO,1970,193.0,m,65+
AO,1970,135.0,m,65+
AO,1970,234.0,m,65+
AO,1970,194.0,m,65+
AO,1970,173.0,m,65+
AO,1970,444.0,m,65+
AO,1970,361.0,m,65+
AO,1970,321.0,m,65+
AO,1970,461.0,m,65+
AO,1970,428.0,m,65+
AO,1970,465.0,m,65+
AO,1970,420.0,m,65+
AO,1970,371.0,f,
AO,1970,388.0,f,
AO,1970,431.0,f,
AO,1970,297.0,f,
AO,1970,459.0,f,
AO,1970,247.0,f,
AO,1970,279.0,f,
AO,1970,640.0,f,
AO,1970,591.0,f,
AO,1970,733.0,f,
AO,1970,704.0,f,
AO,1970,689.0,f,
AO,1970,703.0,f,
AO,1970,512.0,f,
AO,1970,0.0,f,
AO,1970,386.0,m,
AO,1970,360.0,m,
AO,1970,419.0,m,
AO,1970,240.0,m,
AO,1970,391.0,m,
AO,1970,186.0,m,
AO,1970,230.0,m,
AO,1970,435.0,m,
AO,1970,409.0,m,
AO,1970,554.0,m,
AO,1970,520.0,m,
AO,1970,540.0,m,
AO,1970,484.0,m,
AO,1970,367.0,m,
AO,1970,0.0,m,
AR,1970,18.0,f,0-4
AR,1970,14.0,f,0-4
AR,1970,5.0,f,0-4
AR,1970,19.0,m,0-4
AR,1970,14.0,m,0-4
AR,1970,11.0,m,0-4
AR,1970,643.0,f,15-24
AR,1970,566.0,f,15-24
AR,1970,558.0,f,15-24
AR,1970,502.0,f,15-24
AR,1970,544.0,f,15-24
AR,1970,674.0,f,15-24
AR,1970,622.0,f,15-24
AR,1970,516.0,f,15-24
AR,1970,519.0,f,15-24
AR,1970,530.0,f,15-24
AR,1970,438.0,f,15-24
AR,1970,558.0,f,15-24
AR,1970,536.0,f,15-24
AR,1970,611.0,m,15-24
AR,1970,580.0,m,15-24
AR,1970,578.0,m,15-24
AR,1970,490.0,m,15-24
AR,1970,278.0,m,15-24
AR,1970,682.0,m,15-24
AR,1970,612.0,m,15-24
AR,1970,574.0,m,15-24
AR,1970,588.0,m,15-24
AR,1970,621.0,m,15-24
AR,1970,519.0,m,15-24
AR,1970,656.0,m,15-24
AR,1970,633.0,m,15-24
AR,1970,591.0,f,25-34
AR,1970,511.0,f,25-34
AR,1970,498.0,f,25-34
AR,1970,442.0,f,25-34
AR,1970,479.0,f,25-34
AR,1970,561.0,f,25-34
AR,1970,580.0,f,25-34
AR,1970,513.0,f,25-34
AR,1970,477.0,f,25-34
AR,1970,474.0,f,25-34
AR,1970,437.0,f,25-34
AR,1970,500.0,f,25-34
AR,1970,506.0,f,25-34
AR,1970,535.0,m,25-34
AR,1970,600.0,m,25-34
AR,1970,571.0,m,25-34
AR,1970,546.0,m,25-34
AR,1970,594.0,m,25-34
AR,1970,611.0,m,25-34
AR,1970,658.0,m,25-34
AR,1970,565.0,m,25-34
AR,1970,543.0,m,25-34
AR,1970,530.0,m,25-34
AR,1970,484.0,m,25-34
AR,1970,623.0,m,25-34
AR,1970,611.0,m,25-34
AR,1970,528.0,f,35-44
AR,1970,336.0,f,35-44
AR,1970,271.0,f,35-44
AR,1970,292.0,f,35-44
AR,1970,262.0,f,35-44
AR,1970,303.0,f,35-44
AR,1970,301.0,f,35-44
AR,1970,294.0,f,35-44
AR,1970,271.0,f,35-44
AR,1970,290.0,f,35-44
AR,1970,235.0,f,35-44
AR,1970,246.0,f,35-44
AR,1970,252.0,f,35-44
AR,1970,338.0,m,35-44
AR,1970,523.0,m,35-44
AR,1970,463.0,m,35-44
AR,1970,435.0,m,35-44
AR,1970,402.0,m,35-44
AR,1970,495.0,m,35-44
AR,1970,463.0,m,35-44
AR,1970,413.0,m,35-44
AR,1970,399.0,m,35-44
AR,1970,358.0,m,35-44
AR,1970,360.0,m,35-44
AR,1970,401.0,m,35-44
AR,1970,390.0,m,35-44
AR,1970,546.0,f,45-54
AR,1970,240.0,f,45-54
AR,1970,229.0,f,45-54
AR,1970,210.0,f,45-54
AR,1970,230.0,f,45-54
AR,1970,242.0,f,45-54
AR,1970,237.0,f,45-54
AR,1970,241.0,f,45-54
AR,1970,237.0,f,45-54
AR,1970,198.0,f,45-54
AR,1970,197.0,f,45-54
AR,1970,217.0,f,45-54
AR,1970,221.0,f,45-54
AR,1970,276.0,m,45-54
AR,1970,489.0,m,45-54
AR,1970,476.0,m,45-54
AR,1970,464.0,m,45-54
AR,1970,419.0,m,45-54
AR,1970,471.0,m,45-54
AR,1970,477.0,m,45-54
AR,1970,461.0,m,45-54
AR,1970,387.0,m,45-54
AR,1970,384.0,m,45-54
AR,1970,351.0,m,45-54
AR,1970,415.0,m,45-54
AR,1970,416.0,m,45-54
AR,1970,56.0,f,5-14
AR,1970,56.0,f,5-14
AR,1970,61.0,f,5-14
AR,1970,48.0,m,5-14
AR,1970,63.0,m,5-14
AR,1970,58.0,m,5-14
AR,1970,520.0,f,55-64
AR,1970,199.0,f,55-64
AR,1970,207.0,f,55-64
AR,1970,177.0,f,55-64
AR,1970,179.0,f,55-64
AR,1970,215.0,f,55-64
AR,1970,203.0,f,55-64
AR,1970,192.0,f,55-64
AR,1970,169.0,f,55-64
AR,1970,169.0,f,55-64
AR,1970,173.0,f,55-64
AR,1970,172.0,f,55-64
AR,1970,157.0,f,55-64
AR,1970,230.0,m,55-64
AR,1970,417.0,m,55-64
AR,1970,387.0,m,55-64
AR,1970,384.0,m,55-64
AR,1970,368.0,m,55-64
AR,1970,404.0,m,55-64
AR,1970,389.0,m,55-64
AR,1970,366.0,m,55-64
AR,1970,332.0,m,55-64
AR,1970,340.0,m,55-64
AR,1970,346.0,m,55-64
AR,1970,389.0,m,55-64
AR,1970,364.0,m,55-64
AR,1970,463.0,f,65+
AR,1970,234.0,f,65+
AR,1970,276.0,f,65+
AR,1970,249.0,f,65+
AR,1970,216.0,f,65+
AR,1970,249.0,f,65+
AR,1970,255.0,f,65+
AR,1970,231.0,f,65+
AR,1970,237.0,f,65+
AR,1970,240.0,f,65+
AR,1970,213.0,f,65+
AR,1970,246.0,f,65+
AR,1970,204.0,f,65+
AR,1970,286.0,m,65+
AR,1970,393.0,m,65+
AR,1970,370.0,m,65+
AR,1970,380.0,m,65+
AR,1970,330.0,m,65+
AR,1970,436.0,m,65+
AR,1970,399.0,m,65+
AR,1970,405.0,m,65+
AR,1970,345.0,m,65+
AR,1970,348.0,m,65+
AR,1970,321.0,m,65+
AR,1970,324.0,m,65+
AR,1970,295.0,m,65+
AR,1970,107.0,f,
AR,1970,133.0,f,
AR,1970,94.0,f,
AR,1970,108.0,f,
AR,1970,121.0,f,
AR,1970,85.0,f,
AR,1970,117.0,f,
AR,1970,99.0,f,
AR,1970,98.0,f,
AR,1970,90.0,f,
AR,1970,74.0,f,
AR,1970,70.0,f,
AR,1970,66.0,f,
AR,1970,8.0,f,
AR,1970,113.0,m,
AR,1970,96.0,m,
AR,1970,84.0,m,
AR,1970,90.0,m,
AR,1970,97.0,m,
AR,1970,78.0,m,
AR,1970,70.0,m,
AR,1970,89.0,m,
AR,1970,64.0,m,
AR,1970,64.0,m,
AR,1970,67.0,m,
AR,1970,77.0,m,
AR,1970,69.0,m,
AR,1970,30.0,m,
AS,1970,0.0,f,15-24
AS,1970,0.0,m,15-24
AS,1970,0.0,f,25-34
AS,1970,1.0,f,25-34
AS,1970,1.0,f,25-34
AS,1970,0.0,m,25-34
AS,1970,0.0,f,35-44
AS,1970,1.0,f,35-44
AS,1970,1.0,m,35-44
AS,1970,1.0,f,45-54
AS,1970,1.0,f,45-54
AS,1970,1.0,f,45-54
AS,1970,1.0,f,45-54
AS,1970,2.0,f,45-54
AS,1970,2.0,f,45-54
AS,1970,1.0,m,45-54
AS,1970,1.0,m,45-54
AS,1970,0.0,f,55-64
AS,1970,1.0,f,55-64
AS,1970,1.0,m,55-64
AS,1970,1.0,m,55-64
AS,1970,1.0,m,55-64
AS,1970,1.0,m,55-64
AS,1970,2.0,m,55-64
AS,1970,0.0,f,65+
AS,1970,1.0,m,65+
AS,1970,0.0,f,
AS,1970,1.0,m,
AT,1970,0.0,f,0-4
AT,1970,1.0,f,0-4
AT,1970,1.0,f,0-4
AT,1970,1.0,m,0-4
AT,1970,0.0,m,0-4
AT,1970,22.0,f,15-24
AT,1970,41.0,f,15-24
AT,1970,10.0,f,15-24
AT,1970,11.0,f,15-24
AT,1970,8.0,f,15-24
AT,1970,8.0,f,15-24
AT,1970,10.0,f,15-24
AT,1970,12.0,f,15-24
AT,1970,13.0,f,15-24
AT,1970,12.0,f,15-24
AT,1970,10.0,f,15-24
AT,1970,37.0,m,15-24
AT,1970,59.0,m,15-24
AT,1970,13.0,m,15-24
AT,1970,17.0,m,15-24
AT,1970,15.0,m,15-24
AT,1970,8.0,m,15-24
AT,1970,19.0,m,15-24
AT,1970,19.0,m,15-24
AT,1970,32.0,m,15-24
AT,1970,9.0,m,15-24
AT,1970,12.0,m,15-24
AT,1970,52.0,f,25-34
AT,1970,93.0,f,25-34
AT,1970,16.0,f,25-34
AT,1970,22.0,f,25-34
AT,1970,13.0,f,25-34
AT,1970,13.0,f,25-34
AT,1970,25.0,f,25-34
AT,1970,15.0,f,25-34
AT,1970,11.0,f,25-34
AT,1970,12.0,f,25-34
AT,1970,14.0,f,25-34
AT,1970,95.0,m,25-34
AT,1970,117.0,m,25-34
AT,1970,40.0,m,25-34
AT,1970,30.0,m,25-34
AT,1970,27.0,m,25-34
AT,1970,14.0,m,25-34
AT,1970,31.0,m,25-34
AT,1970,19.0,m,25-34
AT,1970,23.0,m,25-34
AT,1970,25.0,m,25-34
AT,1970,15.0,m,25-34
AT,1970,32.0,f,35-44
AT,1970,62.0,f,35-44
AT,1970,18.0,f,35-44
AT,1970,12.0,f,35-44
AT,1970,15.0,f,35-44
AT,1970,7.0,f,35-44
AT,1970,12.0,f,35-44
AT,1970,9.0,f,35-44
AT,1970,8.0,f,35-44
AT,1970,16.0,f,35-44
AT,1970,7.0,f,35-44
AT,1970,82.0,m,35-44
AT,1970,170.0,m,35-44
AT,1970,54.0,m,35-44
AT,1970,59.0,m,35-44
AT,1970,39.0,m,35-44
AT,1970,32.0,m,35-44
AT,1970,37.0,m,35-44
AT,1970,38.0,m,35-44
AT,1970,22.0,m,35-44
AT,1970,36.0,m,35-44
AT,1970,27.0,m,35-44
AT,1970,21.0,f,45-54
AT,1970,52.0,f,45-54
AT,1970,6.0,f,45-54
AT,1970,11.0,f,45-54
AT,1970,4.0,f,45-54
AT,1970,5.0,f,45-54
AT,1970,7.0,f,45-54
AT,1970,3.0,f,45-54
AT,1970,3.0,f,45-54
AT,1970,5.0,f,45-54
AT,1970,11.0,f,45-54
AT,1970,89.0,m,45-54
AT,1970,168.0,m,45-54
AT,1970,52.0,m,45-54
AT,1970,42.0,m,45-54
AT,1970,37.0,m,45-54
AT,1970,43.0,m,45-54
AT,1970,43.0,m,45-54
AT,1970,27.0,m,45-54
AT,1970,41.0,m,45-54
AT,1970,39.0,m,45-54
AT,1970,26.0,m,45-54
AT,1970,0.0,f,5-14
AT,1970,1.0,f,5-14
AT,1970,1.0,f,5-14
AT,1970,0.0,m,5-14
AT,1970,1.0,m,5-14
AT,1970,1.0,m,5-14
AT,1970,18.0,f,55-64
AT,1970,52.0,f,55-64
AT,1970,2.0,f,55-64
AT,1970,6.0,f,55-64
AT,1970,6.0,f,55-64
AT,1970,7.0,f,55-64
AT,1970,4.0,f,55-64
AT,1970,3.0,f,55-64
AT,1970,5.0,f,55-64
AT,1970,3.0,f,55-64
AT,1970,2.0,f,55-64
AT,1970,71.0,m,55-64
AT,1970,122.0,m,55-64
AT,1970,37.0,m,55-64
AT,1970,23.0,m,55-64
AT,1970,37.0,m,55-64
AT,1970,20.0,m,55-64
AT,1970,19.0,m,55-64
AT,1970,24.0,m,55-64
AT,1970,24.0,m,55-64
AT,1970,19.0,m,55-64
AT,1970,18.0,m,55-64
AT,1970,59.0,f,65+
AT,1970,172.0,f,65+
AT,1970,26.0,f,65+
AT,1970,22.0,f,65+
AT,1970,18.0,f,65+
AT,1970,21.0,f,65+
AT,1970,12.0,f,65+
AT,1970,16.0,f,65+
AT,1970,10.0,f,65+
AT,1970,15.0,f,65+
AT,1970,19.0,f,65+
AT,1970,73.0,m,65+
AT,1970,185.0,m,65+
AT,1970,49.0,m,65+
AT,1970,41.0,m,65+
AT,1970,27.0,m,65+
AT,1970,25.0,m,65+
AT,1970,28.0,m,65+
AT,1970,21.0,m,65+
AT,1970,30.0,m,65+
AT,1970,19.0,m,65+
AT,1970,25.0,m,65+
AT,1970,6.0,f,
AT,1970,33.0,f,
AT,1970,0.0,f,
AT,1970,1.0,f,
AT,1970,1.0,f,
AT,1970,0.0,f,
AT,1970,2.0,f,
AT,1970,0.0,f,
AT,1970,0.0,f,
AT,1970,2.0,f,
AT,1970,2.0,f,
AT,1970,0.0,f,
AT,1970,0.0,f,
AT,1970,4.0,m,
AT,1970,24.0,m,
AT,1970,0.0,m,
AT,1970,1.0,m,
AT,1970,1.0,m,
AT,1970,1.0,m,
AT,1970,0.0,m,
AT,1970,1.0,m,
AT,1970,1.0,m,
AT,1970,1.0,m,
AT,1970,1.0,m,
AT,1970,0.0,m,
AT,1970,0.0,m,
AU,1970,1.0,f,0-4
AU,1970,0.0,f,0-4
AU,1970,1.0,m,0-4
AU,1970,0.0,m,0-4
AU,1970,10.0,f,15-24
AU,1970,19.0,f,15-24
AU,1970,10.0,f,15-24
AU,1970,15.0,f,15-24
AU,1970,21.0,f,15-24
AU,1970,15.0,f,15-24
AU,1970,9.0,f,15-24
AU,1970,6.0,f,15-24
AU,1970,18.0,f,15-24
AU,1970,18.0,f,15-24
AU,1970,26.0,f,15-24
AU,1970,27.0,f,15-24
AU,1970,8.0,m,15-24
AU,1970,11.0,m,15-24
AU,1970,13.0,m,15-24
AU,1970,16.0,m,15-24
AU,1970,23.0,m,15-24
AU,1970,15.0,m,15-24
AU,1970,14.0,m,15-24
AU,1970,18.0,m,15-24
AU,1970,32.0,m,15-24
AU,1970,33.0,m,15-24
AU,1970,30.0,m,15-24
AU,1970,46.0,m,15-24
AU,1970,15.0,f,25-34
AU,1970,24.0,f,25-34
AU,1970,16.0,f,25-34
AU,1970,19.0,f,25-34
AU,1970,27.0,f,25-34
AU,1970,21.0,f,25-34
AU,1970,13.0,f,25-34
AU,1970,17.0,f,25-34
AU,1970,26.0,f,25-34
AU,1970,27.0,f,25-34
AU,1970,37.0,f,25-34
AU,1970,32.0,f,25-34
AU,1970,24.0,m,25-34
AU,1970,22.0,m,25-34
AU,1970,40.0,m,25-34
AU,1970,35.0,m,25-34
AU,1970,20.0,m,25-34
AU,1970,20.0,m,25-34
AU,1970,10.0,m,25-34
AU,1970,16.0,m,25-34
AU,1970,27.0,m,25-34
AU,1970,35.0,m,25-34
AU,1970,33.0,m,25-34
AU,1970,33.0,m,25-34
AU,1970,9.0,f,35-44
AU,1970,15.0,f,35-44
AU,1970,18.0,f,35-44
AU,1970,12.0,f,35-44
AU,1970,16.0,f,35-44
AU,1970,15.0,f,35-44
AU,1970,3.0,f,35-44
AU,1970,5.0,f,35-44
AU,1970,11.0,f,35-44
AU,1970,14.0,f,35-44
AU,1970,20.0,f,35-44
AU,1970,14.0,f,35-44
AU,1970,18.0,m,35-44
AU,1970,18.0,m,35-44
AU,1970,54.0,m,35-44
AU,1970,25.0,m,35-44
AU,1970,18.0,m,35-44
AU,1970,26.0,m,35-44
AU,1970,2.0,m,35-44
AU,1970,17.0,m,35-44
AU,1970,23.0,m,35-44
AU,1970,23.0,m,35-44
AU,1970,20.0,m,35-44
AU,1970,20.0,m,35-44
AU,1970,5.0,f,45-54
AU,1970,8.0,f,45-54
AU,1970,6.0,f,45-54
AU,1970,15.0,f,45-54
AU,1970,7.0,f,45-54
AU,1970,6.0,f,45-54
AU,1970,5.0,f,45-54
AU,1970,7.0,f,45-54
AU,1970,10.0,f,45-54
AU,1970,7.0,f,45-54
AU,1970,12.0,f,45-54
AU,1970,6.0,f,45-54
